wnver::1.7.1
1742n 126141 ROOT
4564696n 0
4564972n 0
4565159n 0
4565331n 5
4565650n 0
4565968n 0
4566170n 45
4566649n 35
4566752n 0
4566905n 0
4567046n 1
4567235n 0
4567422n 0
4567557n 0
4567772n 0
4568003n 0
4568162n 0
4568338n 0
4568575n 0
4568788n 0
4568919n 0
4569152n 9
4569607n 9
4569815n 3
4570071n 62
4571562n 0
4571767n 0
4571952n 0
4572102n 0
4572223n 3
4572462n 0
4572593n 0
4572703n 0
4572851n 0
4572964n 0
4573109n 0
4573271n 0
4573394n 0
4573517n 2
4573665n 0
4573843n 0
4574035n 0
4574205n 0
4574346n 0
4574590n 0
4574794n 0
4575027n 0
4575227n 25
4575348n 0
4575537n 0
4575763n 0
4575931n 0
4576126n 0
4576301n 0
4576481n 1
4576763n 0
4576959n 0
4577136n 0
4577253n 0
4577370n 0
4577580n 0
4577805n 0
4577953n 0
4578084n 0
4578234n 0
4578378n 0
4578538n 0
4578663n 0
4578837n 0
4579018n 0
4579201n 0
4579382n 0
4579572n 0
4579706n 0
4579882n 3
4580105n 0
4580237n 1
4580377n 0
4580514n 0
4580678n 0
4580861n 0
4581012n 0
4581202n 0
4581411n 0
4581585n 0
4581743n 0
4581943n 0
4582138n 0
4582351n 0
4582566n 0
4582745n 0
4582874n 0
4583052n 0
4583306n 1
4583519n 1
4583625n 0
4583791n 0
4584031n 0
4584214n 0
4584414n 0
4584685n 0
4584843n 0
4585009n 0
4585208n 0
4585362n 0
4585516n 0
4585712n 0
4585959n 0
4586114n 0
4586309n 0
4586506n 0
4586732n 0
4586953n 0
4587111n 0
4587331n 0
4587495n 0
4587625n 0
4587799n 0
4588021n 0
4588165n 0
4588344n 0
4588486n 0
4588654n 0
4588807n 0
4588949n 0
4589123n 0
4589294n 0
4589417n 0
4589560n 0
4589736n 0
4589872n 21
4590079n 0
4590291n 0
4590434n 1
4590633n 0
4590797n 0
4591008n 0
4591199n 0
4591394n 0
4591580n 0
4591759n 0
4591943n 0
4592136n 0
4592344n 0
4592495n 0
4592710n 0
4592942n 0
4593213n 0
4593419n 0
4593553n 0
4593735n 0
4593920n 0
4594089n 0
4594279n 0
4594398n 0
4594560n 0
4594817n 0
4594997n 0
4595177n 0
4595400n 0
4595569n 0
4595748n 0
4595881n 0
4596095n 0
4596223n 0
4596350n 0
4596523n 0
4596731n 0
4596933n 0
4597176n 0
4597331n 0
4597444n 0
4597693n 0
4597858n 0
4598069n 0
4598250n 0
4598458n 0
4598646n 0
4598798n 0
4598965n 0
4599117n 0
4599323n 0
4599481n 0
4599612n 0
4599729n 0
4599921n 0
4600053n 0
4600237n 0
4600398n 0
4600501n 0
4600665n 0
4600783n 0
4600958n 0
4601112n 0
4601217n 0
4601337n 0
4601473n 0
4601686n 0
4601891n 0
4602054n 0
4602189n 0
4602333n 0
4602488n 0
4602660n 0
4602851n 0
4603013n 0
4603189n 0
4603356n 0
4603583n 0
4603760n 0
4603948n 0
4604126n 0
4604303n 0
4604453n 0
4604598n 0
4604733n 0
4604951n 0
4605113n 0
4605263n 0
4605425n 0
4605616n 0
4605783n 0
4605984n 0
4606152n 0
4606269n 0
4606495n 0
4606640n 0
4606777n 0
4606985n 0
4607142n 0
4607323n 0
4607504n 0
4607670n 0
4607818n 0
4607966n 0
4608131n 0
4608269n 0
4608434n 0
4608566n 0
4608765n 0
4608986n 0
4609141n 0
4609336n 0
4609457n 0
4609631n 0
4609765n 0
4609942n 0
4610121n 0
4610316n 0
4610499n 0
4610702n 0
4610821n 0
4611010n 0
4611163n 0
4611371n 0
4611570n 0
4611722n 0
4611891n 0
4612060n 0
4612227n 0
4612377n 0
4612557n 0
4612680n 0
4612934n 0
4613088n 0
4613207n 0
4613351n 0
4613501n 0
4613660n 0
4613849n 0
4613964n 0
4614061n 9
4614285n 0
4614481n 0
4614677n 0
4614866n 0
4615074n 0
4615265n 0
4615462n 0
4615561n 0
4615771n 0
4615949n 0
4616079n 0
4616231n 0
4616359n 0
4616524n 0
4616649n 0
4616863n 0
4616975n 0
4617152n 0
4617318n 0
4617493n 0
4617606n 0
4617783n 0
4617962n 0
4618143n 0
4618259n 0
4618416n 0
4618556n 0
4618682n 0
4618831n 0
4619043n 0
4619175n 0
4619294n 0
4619425n 0
4619618n 0
4619783n 0
4619955n 0
4620127n 0
4620273n 0
4620387n 0
4620518n 0
4620644n 0
4620826n 0
4620988n 1
4621161n 0
4621332n 11
4621919n 0
4622089n 0
4622206n 0
4622324n 0
4622625n 0
4622808n 0
4622947n 0
4623157n 0
4623306n 30
4623604n 1
4623721n 0
4623877n 6
4624055n 0
4624181n 0
4624271n 0
4624399n 0
4624539n 25
4624912n 0
4625040n 0
4625169n 0
4625334n 1
4625453n 8
4625630n 1
4625924n 0
4626170n 0
4626452n 0
4626691n 1
4626791n 0
4626942n 0
4627213n 0
4627436n 5
4627632n 4
4627812n 1
4628003n 0
4628199n 0
4628381n 6
4628558n 0
4628675n 0
4628864n 0
4629063n 0
4629263n 0
4629447n 0
4629630n 0
4629911n 0
4630160n 0
4630341n 0
4630538n 0
4630726n 0
4630914n 2
4631140n 0
4631254n 24
4631617n 0
4631739n 0
4631876n 0
4632200n 0
4632317n 0
4632542n 0
4632688n 0
4632843n 91
4632978n 776
4633533n 5
4633808n 0
4633972n 0
4634119n 1
4634250n 0
4634361n 0
4634524n 1
4634697n 0
4634810n 0
4634940n 0
4635081n 0
4635301n 640
4635762n 0
4635918n 0
4635998n 0
4636098n 3
4636223n 2
4636375n 0
4636488n 0
4636700n 0
4636873n 0
4637061n 40
4637310n 0
4637435n 5
4637682n 6
4637829n 0
4638018n 0
4638262n 0
4638481n 0
4638611n 89
4639022n 0
4639207n 6
4639419n 0
4639616n 16
4639775n 1
4639957n 0
4640211n 0
4640384n 1
4640542n 0
4640718n 0
4640879n 65
4641489n 0
4641607n 1
4641830n 1
4642105n 0
4642382n 0
4642540n 0
4642724n 0
4643037n 3
4643292n 0
4643440n 0
4643710n 0
4643802n 0
4643943n 0
4644138n 0
4644406n 0
4644595n 0
4645002n 0
4645175n 0
4645438n 0
4645668n 0
4645807n 13
4646031n 0
4646213n 9
4646439n 0
4646713n 0
4647081n 0
4647253n 0
4647461n 0
4647709n 0
4647886n 2
4648289n 0
4648522n 0
4648584n 0
4648654n 2
4648947n 0
4649080n 0
4649191n 0
4649309n 0
4649474n 0
4649584n 0
4649784n 0
4649938n 0
4650061n 0
4650215n 85
4650417n 0
4650672n 0
4650825n 2
4650973n 17
4653623n 0
4653760n 0
4653937n 0
4654034n 0
4654172n 0
4654354n 0
4654494n 0
4654611n 0
4654705n 0
4654889n 0
4655132n 0
4655356n 0
4655480n 0
4655632n 0
4655816n 0
4655919n 0
4656111n 0
4656236n 0
4656388n 0
4656541n 0
4656716n 0
4656818n 0
4656954n 0
4657183n 0
4657328n 0
4657450n 0
4657657n 0
4657815n 0
4657971n 18
4658703n 1
4659032n 0
4659165n 0
4659354n 0
4659544n 0
4659739n 0
4659881n 0
4660034n 0
4660183n 0
4660363n 0
4660584n 0
4660775n 0
4660891n 0
4661024n 0
4661206n 0
4661360n 2
4661461n 2
4661666n 0
4661820n 0
4661994n 22
4662408n 0
4662516n 0
4662633n 0
4662761n 0
4662938n 0
4663102n 0
4663290n 5
4663502n 4
4663787n 0
4663884n 0
4663984n 0
4664116n 0
4664274n 0
4664452n 0
4664680n 0
4664823n 10
4665118n 2
4665311n 0
4665556n 0
4665689n 0
4665914n 0
4666103n 0
4666252n 1
4666787n 0
4666972n 0
4667121n 0
4667363n 0
4667522n 0
4667666n 0
4667852n 0
4667979n 0
4668130n 0
4668234n 0
4668395n 0
4668598n 0
4668741n 0
4668919n 0
4669038n 0
4669209n 0
4669323n 0
4669453n 0
4669653n 0
4669746n 0
4669855n 0
4670212n 0
4670407n 0
4670515n 0
4670630n 0
4670772n 0
4670875n 0
4671007n 0
4671174n 0
4671459n 0
4671650n 0
4671799n 0
4672067n 0
4672166n 0
4672333n 0
4672556n 0
4672704n 0
4672846n 0
4673003n 0
4673107n 13
4673428n 0
4673603n 0
4673770n 0
4674151n 0
4674337n 0
4674453n 0
4674584n 0
4674770n 0
4674945n 0
4675103n 0
4675308n 0
4675399n 0
4675495n 0
4675603n 0
4675746n 0
4675847n 0
4675943n 0
4676050n 0
4676173n 0
4676274n 0
4676401n 0
4676524n 0
4676596n 11
4676848n 0
4676971n 0
4677107n 0
4677251n 6
4677662n 0
4677909n 0
4678032n 1
4678180n 8
4678373n 0
4678539n 6
4678658n 1
4678951n 0
4679237n 0
4679460n 0
4679758n 0
4679974n 0
4680054n 0
4680282n 0
4680370n 0
4680474n 0
4680619n 0
4680730n 0
4680864n 5
4681022n 0
4681131n 0
4681240n 5
4681622n 0
4681748n 0
4681872n 0
4682003n 0
4682148n 0
4682283n 0
4682376n 0
4682509n 0
4682697n 0
4682824n 0
4683000n 0
4683170n 0
4683345n 0
4683500n 0
4683656n 0
4683766n 19
4683915n 19
4684171n 0
4684295n 0
4684421n 0
4684711n 0
4684889n 19
4685071n 0
4685198n 0
4685274n 0
4685438n 0
4685565n 0
4685721n 0
4685852n 0
4685963n 0
4686094n 2
4686301n 0
4686434n 0
4686613n 0
4686797n 3
4687007n 0
4687135n 0
4687317n 0
4687603n 0
4687714n 1
4688023n 0
4688193n 0
4688454n 0
4688660n 3
4688901n 0
4689159n 2
4689518n 60
4690221n 0
4690305n 3
4690609n 0
4690840n 0
4691060n 0
4691216n 0
4691367n 0
4691621n 0
4691753n 0
4691910n 0
4692074n 0
4692249n 1
4692478n 0
4692615n 0
4692854n 0
4693003n 0
4693185n 0
4693306n 1
4693502n 0
4693664n 0
4694006n 0
4694193n 0
4694332n 0
4694478n 0
4694654n 0
4694767n 0
4694907n 0
4695079n 0
4695296n 0
4695406n 0
4695571n 0
4695779n 0
4695963n 0
4696203n 0
4696400n 0
4696534n 0
4696710n 18
4697684n 2
4697894n 2
4698096n 0
4698280n 0
4698470n 0
4698665n 0
4698838n 0
4699027n 0
4699171n 0
4699314n 0
4699479n 0
4699592n 0
4699737n 0
4699909n 0
4700098n 0
4700184n 0
4700308n 0
4700483n 0
4700732n 0
4700883n 6
4701257n 0
4701374n 0
4701534n 0
4701653n 8
4701868n 2
4702073n 0
4702409n 0
4702571n 0
4702712n 0
4702873n 0
4703066n 0
4703271n 0
4703447n 0
4703707n 0
4703900n 0
4704097n 0
4704245n 0
4704403n 0
4704615n 0
4704827n 0
4705033n 0
4705204n 0
4705487n 0
4705777n 0
4706066n 0
4706288n 0
4706475n 1
4706776n 22
4707213n 0
4707410n 5
4707516n 1
4707625n 0
4707757n 0
4707956n 0
4708157n 0
4708286n 0
4708410n 0
4708532n 0
4708732n 0
4709002n 0
4709197n 7
4709432n 0
4709589n 0
4709807n 0
4709945n 0
4710096n 0
4710332n 0
4710548n 0
4710788n 1
4711015n 0
4711206n 12
4711598n 0
4711884n 0
4712083n 0
4712354n 0
4712580n 0
4712842n 0
4713004n 0
4713234n 0
4713369n 0
4713494n 0
4713740n 0
4713910n 0
4714116n 0
4714282n 0
4714490n 1
4714693n 0
4714859n 0
4715030n 0
4715184n 0
4715337n 0
4715488n 0
4715871n 0
4716099n 0
4716273n 0
4716430n 0
4716581n 0
4716743n 0
4716864n 0
4717025n 10
4717335n 3
4717425n 0
4717642n 0
4717760n 0
4717958n 1
4718134n 0
4718335n 0
4718698n 0
4719108n 0
4719388n 0
4719719n 0
4719929n 0
4720117n 0
4720414n 0
4720762n 0
4720896n 0
4721022n 0
4721255n 0
4721415n 0
4721536n 4
4721788n 0
4721976n 18
4722121n 0
4722298n 0
4722419n 0
4722692n 0
4722872n 0
4723065n 0
4723314n 0
4723468n 0
4723689n 0
4723829n 0
4724114n 0
4724295n 0
4724576n 0
4724730n 0
4724917n 0
4725122n 0
4725276n 0
4725408n 0
4725811n 0
4726040n 0
4726236n 0
4726511n 0
4726835n 0
4727183n 0
4727383n 0
4727720n 0
4727915n 0
4728055n 0
4728193n 0
4728334n 0
4728518n 0
4728662n 0
4728795n 0
4728954n 0
4729113n 0
4729328n 0
4729442n 0
4729663n 0
4729799n 0
4729897n 0
4730089n 0
4730220n 0
4730421n 0
4730629n 0
4730832n 0
4731138n 0
4731575n 0
4731859n 2
4732035n 0
4732183n 0
4732379n 0
4732584n 5
4732738n 0
4732963n 1
4733295n 1
4733633n 0
4733797n 1
4733959n 0
4734127n 0
4734292n 0
4734457n 0
4734642n 0
4734906n 11
4735133n 0
4735411n 0
4735685n 5
4735876n 0
4735996n 5
4736237n 1
4736425n 0
4736677n 0
4736807n 0
4737031n 0
4737156n 7
4737553n 0
4737697n 0
4737814n 0
4737948n 0
4738087n 0
4738224n 0
4738502n 0
4738625n 0
4738763n 0
4738917n 1
4739176n 1
4739342n 0
4739487n 0
4739689n 0
4739854n 0
4740032n 0
4740247n 1
4740563n 0
4740721n 0
4740869n 0
4740982n 0
4741281n 0
4741405n 0
4741592n 0
4741800n 0
4742048n 0
4742194n 0
4742579n 5
4742701n 0
4742981n 0
4743177n 0
4743312n 0
4743485n 0
4743645n 0
4743755n 0
4743969n 0
4744079n 0
4744240n 0
4744391n 0
4744564n 0
4744794n 0
4744997n 0
4745178n 0
4745365n 3
4745520n 3
4745987n 0
4746130n 3
4746269n 0
4746506n 0
4746685n 0
4746848n 0
4747053n 0
4747262n 0
4747537n 0
4747658n 0
4747755n 0
4747883n 0
4748014n 0
4748187n 0
4748395n 0
4748523n 0
4748735n 30
4748920n 0
4749070n 5
4749261n 1
4749511n 0
4749651n 0
4749780n 0
4749889n 0
4750296n 0
4750641n 0
4750845n 0
4750978n 0
4751206n 0
4751420n 0
4751710n 6
4751928n 9
4752060n 7
4752197n 13
4752327n 2
4752545n 0
4752702n 0
4753118n 0
4753236n 0
4753385n 0
4753653n 0
4753833n 0
4754076n 0
4754389n 0
4754597n 0
4754756n 11
4754965n 0
4755099n 6
4755342n 0
4755464n 0
4755598n 3
4755718n 1
4755835n 3
4756220n 2
4756511n 0
4756703n 0
4756935n 0
4757155n 0
4757357n 0
4757540n 0
4757714n 0
4757873n 0
4758103n 0
4758295n 0
4758482n 0
4758656n 0
4758769n 209
4759156n 0
4759282n 1
4759514n 1
4759598n 0
4759721n 0
4759843n 0
4759942n 0
4760055n 1
4760211n 5
4760497n 0
4760603n 0
4761048n 0
4761151n 0
4761285n 0
4761571n 0
4761707n 0
4761934n 0
4762114n 0
4762255n 0
4762445n 0
4762568n 0
4762715n 0
4762886n 0
4763170n 82
4763386n 0
4763502n 0
4763878n 0
4764039n 0
4764225n 0
4764393n 0
4764536n 0
4764686n 0
4764867n 0
4765008n 0
4765173n 0
4765400n 0
4765572n 0
4765840n 0
4766001n 9
4766225n 0
4766382n 34
4766776n 0
4766859n 0
4766971n 35
4767331n 0
4767441n 0
4767576n 0
4767687n 0
4767894n 5
4768099n 35
4768213n 66
4768380n 0
4768651n 3
4768877n 2
4769086n 69
4769586n 2
4769750n 0
4769944n 0
4770164n 0
4770398n 0
4770574n 18
4770730n 0
4770828n 0
4770922n 9
4771132n 1
4771299n 0
4771480n 0
4771642n 0
4771759n 34
4772182n 0
4772421n 7
4772598n 1
4772676n 0
4772826n 2
4772955n 0
4773109n 0
4773247n 4
4773445n 4
4773675n 2
4773826n 0
4774021n 0
4774166n 0
4774293n 0
4774472n 3
4774620n 4
4774772n 0
4774849n 2
4774967n 0
4775098n 0
4775205n 5
4775352n 2
4775475n 2
4775636n 15
4775959n 0
4776164n 0
4776280n 2
4776506n 0
4776688n 1
4776850n 53
4777138n 1
4777237n 4
4777370n 13
4777730n 0
4777911n 1236
4778247n 675
4778634n 1
4778790n 75
4779362n 0
4779461n 7
4779625n 0
4779751n 0
4779899n 0
4780045n 0
4780133n 20
4780479n 11
4780640n 0
4780786n 2
4780918n 462
4781150n 426
4781603n 563
4782044n 0
4782138n 2
4782405n 258
4782843n 20
4782971n 0
4783116n 14
4783327n 8
4783457n 4
4783626n 0
4783750n 80
4783978n 67
4784320n 338
4784500n 2
4784600n 5
4784746n 7
4784854n 0
4784969n 0
4785092n 1
4785222n 0
4785451n 0
4785696n 0
4785897n 0
4786114n 0
4786400n 0
4786736n 0
4786886n 0
4786999n 0
4787144n 0
4787288n 0
4787438n 0
4787679n 0
4787783n 0
4787883n 0
4787987n 0
4788104n 0
4788397n 0
4788606n 0
4788766n 0
4788978n 0
4789169n 0
4789322n 0
4789492n 0
4789661n 0
4789894n 0
4790047n 0
4790205n 0
4790364n 0
4790571n 0
4790721n 0
4790849n 53
4791129n 1
4791367n 0
4791548n 1
4791717n 4
4791946n 0
4792086n 0
4792269n 0
4792458n 0
4792666n 0
4792827n 0
4792941n 0
4793061n 0
4793290n 0
4793442n 1
4793669n 0
4793792n 0
4793902n 0
4794032n 0
4794146n 0
4794234n 13
4794442n 0
4794529n 0
4794654n 0
4794757n 0
4794865n 4
4794985n 16
4795176n 7
4795420n 0
4795591n 3
4795715n 0
4795901n 3
4796080n 1
4796248n 0
4796397n 0
4796588n 9
4796862n 0
4796992n 62
4797238n 0
4797505n 0
4797629n 0
4797817n 0
4797964n 7
4798143n 5
4798382n 1
4798535n 0
4798649n 0
4798857n 0
4799034n 0
4799185n 0
4799429n 0
4799626n 0
4799864n 0
4800062n 0
4800248n 0
4800392n 0
4800505n 2
4800630n 1
4800726n 0
4800845n 0
4800986n 0
4801168n 9
4801408n 3
4801568n 2
4801832n 23
4802166n 0
4802335n 0
4802501n 0
4802795n 2
4803051n 0
4803305n 0
4803548n 0
4803645n 0
4803831n 0
4804014n 0
4804191n 4
4804550n 0
4804745n 0
4804839n 0
4804990n 0
4805131n 0
4805377n 0
4805595n 0
4805755n 0
4805895n 0
4806125n 0
4806347n 1
4806721n 0
4806920n 0
4807077n 0
4807237n 1
4807477n 1
4807635n 0
4807744n 0
4807973n 0
4808100n 0
4808258n 0
4808460n 5
4808653n 0
4808754n 0
4808901n 0
4809065n 0
4809202n 0
4809342n 0
4809502n 0
4809719n 0
4809867n 2
4810031n 0
4810197n 1
4810368n 0
4810604n 0
4810847n 88
4811236n 1
4811542n 0
4811709n 1
4811929n 0
4812129n 0
4812338n 3
4812719n 0
4812857n 0
4813105n 0
4813263n 0
4813403n 1
4813631n 0
4813798n 33
4814304n 0
4814442n 0
4814529n 1
4814631n 0
4814742n 1
4814937n 0
4815040n 1
4815156n 14
4815290n 0
4815428n 0
4815507n 0
4815668n 0
4815829n 0
4816017n 197
4816560n 3
4816701n 4
4816947n 0
4817027n 72
4817384n 0
4817538n 0
4817782n 17
4817917n 1
4818069n 22
4818216n 0
4818376n 0
4818540n 0
4818673n 0
4818848n 0
4819015n 0
4819165n 0
4819361n 20
4819522n 0
4819623n 0
4819890n 0
4819986n 0
4820228n 0
4820534n 0
4820779n 0
4820961n 6
4821264n 0
4821446n 0
4821545n 0
4821650n 0
4821800n 0
4822000n 0
4822106n 0
4822214n 0
4822326n 0
4822507n 0
4822768n 0
4822949n 0
4823111n 0
4823241n 0
4823437n 0
4823690n 0
4823933n 0
4824346n 0
4824706n 0
4824830n 50
4825020n 0
4825187n 0
4825342n 0
4825556n 0
4825741n 0
4825884n 0
4826024n 0
4826105n 139
4826433n 0
4826513n 22
4826740n 3
4826914n 0
4827032n 0
4827207n 2
4827310n 1
4827490n 2
4827617n 0
4827702n 1
4827906n 1
4828035n 0
4828185n 0
4828334n 0
4828482n 29
4828710n 8
4828883n 12
4829221n 2
4829340n 0
4829442n 0
4829557n 7
4829666n 2
4829879n 0
4829981n 7
4830186n 0
4830304n 1427
4830772n 940
4830941n 1
4831093n 31
4831278n 3
4831417n 0
4831519n 30
4831897n 5
4832089n 2
4832272n 0
4832439n 0
4832558n 9
4832741n 0
4832913n 2
4833055n 0
4833185n 0
4833298n 0
4833384n 0
4833522n 3
4833736n 1
4833937n 0
4834070n 0
4834241n 2
4834341n 2
4834601n 0
4834703n 0
4834797n 0
4834917n 37
4835060n 4
4835293n 0
4835518n 7
4835727n 2
4835910n 3
4836064n 2
4836165n 23
4836270n 23
4836444n 2
4836651n 2
4836805n 0
4836890n 57
4837145n 1
4837271n 1
4837434n 0
4837526n 35
4837868n 1
4837998n 7
4838176n 2
4838371n 1
4838488n 1
4838652n 9
4838831n 8
4838983n 7
4839164n 1
4839324n 0
4839526n 1
4839682n 4
4839836n 0
4839943n 0
4840070n 1
4840185n 0
4840286n 0
4840390n 0
4840467n 0
4840560n 0
4840638n 2
4840725n 0
4840812n 0
4840920n 0
4841054n 0
4841239n 11
4841458n 0
4841556n 0
4841672n 49
4842025n 3
4842123n 1
4842344n 1
4842438n 3
4842514n 13
4842619n 13
4843009n 0
4843106n 0
4843244n 0
4843369n 0
4843446n 3
4843609n 0
4843700n 0
4843781n 0
4843925n 1
4844044n 0
4844120n 27
4844380n 2
4844539n 0
4844748n 0
4844864n 1
4844992n 0
4845106n 1
4845195n 7
4845357n 2
4845645n 0
4845770n 0
4845907n 0
4846021n 0
4846110n 4
4846339n 0
4846459n 0
4846570n 0
4846655n 0
4846756n 0
4846864n 0
4847182n 0
4847271n 0
4847375n 10
4847557n 1
4847662n 16
4847939n 0
4848187n 0
4848319n 6
4848522n 1
4848653n 0
4848788n 0
4849051n 0
4849221n 0
4849308n 0
4849406n 0
4849495n 0
4849618n 0
4849733n 1
4849862n 0
4849939n 1
4850083n 1
4850219n 0
4850320n 3
4850496n 2
4850667n 0
4850794n 1
4850916n 0
4851011n 1
4851146n 0
4851236n 1
4851375n 1
4851514n 1
4851697n 0
4851828n 194
4852078n 23
4852301n 13
4852512n 0
4852668n 5
4852807n 18
4853002n 5
4853239n 119
4853520n 38
4853717n 12
4853931n 0
4854014n 62
4854262n 0
4854344n 15
4854461n 4
4854581n 38
4854785n 1
4854934n 0
4855059n 17
4855428n 14
4855674n 14
4855925n 0
4856010n 0
4856217n 0
4856293n 0
4856411n 0
4856508n 0
4856632n 0
4856751n 2
4856857n 0
4856938n 0
4857025n 0
4857132n 1
4857301n 0
4857508n 0
4857617n 0
4857802n 7
4858046n 7
4858153n 0
4858273n 0
4858460n 0
4858618n 0
4858740n 0
4858961n 0
4859066n 0
4859304n 0
4859539n 1
4859952n 907
4860273n 3
4860443n 0
4860579n 4
4860682n 0
4860858n 1
4860964n 3
4861097n 0
4861196n 8
4861335n 714
4861817n 3
4861972n 2
4862182n 1
4862345n 1
4862542n 0
4862722n 20
4862879n 0
4863070n 2
4863214n 0
4863312n 0
4863465n 1
4863617n 0
4863800n 0
4863960n 65
4864163n 0
4864307n 0
4864503n 0
4864658n 0
4864787n 0
4864974n 2
4865266n 0
4865376n 66
4865606n 26
4865743n 33
4866045n 1
4866170n 4
4866434n 0
4866556n 0
4866724n 0
4866843n 7
4866972n 1
4867222n 6
4867359n 0
4867494n 1131
4867885n 3
4868018n 0
4868121n 604
4868383n 56
4868610n 0
4868700n 153
4868883n 8
4869012n 139
4869181n 0
4869289n 1
4869394n 3
4869647n 0
4869792n 0
4870018n 0
4870139n 3
4870217n 0
4870488n 0
4870686n 0
4870876n 0
4871007n 0
4871272n 1
4871558n 1
4871761n 47
4872032n 0
4872196n 17
4872310n 0
4872462n 57
4872835n 1
4872967n 0
4873123n 0
4873291n 1
4873516n 5
4873660n 39
4873864n 1
4873970n 1
4874072n 2
4874232n 4
4874343n 4
4874499n 4
4874681n 0
4874755n 0
4874832n 7
4875143n 3
4875314n 0
4875402n 1
4875654n 1
4875848n 0
4875998n 0
4876109n 0
4876264n 0
4876407n 0
4876506n 1
4876623n 0
4876705n 1
4876914n 1
4877073n 0
4877227n 0
4877427n 0
4877550n 0
4877785n 0
4877906n 937
4878080n 0
4878232n 914
4878425n 0
4878546n 0
4878648n 44
4878940n 0
4879150n 2
4879253n 3
4879359n 0
4879459n 0
4879650n 2
4879839n 29
4879996n 19
4880211n 1
4880346n 9
4880532n 0
4880722n 198
4880931n 0
4881159n 167
4881506n 142
4881732n 0
4881850n 0
4881922n 0
4882061n 1
4882150n 0
4882275n 0
4882397n 0
4882480n 1
4882572n 0
4882703n 11
4882942n 0
4883098n 0
4883188n 10
4883604n 5
4883832n 0
4883929n 0
4884064n 0
4884154n 1
4884351n 1
4884625n 0
4884756n 0
4884896n 0
4885081n 31
4885348n 0
4885482n 27
4885760n 1
4885937n 1
4886073n 1
4886205n 0
4886289n 6
4886595n 2
4886800n 0
4887082n 9
4887257n 0
4887509n 1
4887633n 0
4887737n 59
4887971n 12
4888167n 0
4888310n 0
4888420n 12
4888588n 2
4888708n 0
4888872n 39
4889100n 29
4889454n 1
4889605n 5
4889840n 48
4890105n 1
4890276n 3
4890395n 4
4890531n 7
4890775n 4
4890887n 2
4891023n 4
4891211n 0
4891345n 3
4891495n 3
4891627n 1
4891791n 0
4891893n 0
4892029n 2295
4892354n 10
4892560n 1188
4892891n 74
4893200n 0
4893324n 3
4893632n 0
4893767n 1
4893869n 6
4893973n 7
4894167n 1
4894302n 1
4894388n 0
4894486n 17
4894680n 0
4894824n 9
4895083n 0
4895174n 0
4895309n 6
4895420n 0
4895511n 0
4895649n 4
4895802n 0
4895954n 22
4896101n 0
4896255n 0
4896337n 22
4896451n 1
4896590n 19
4896764n 0
4896851n 18
4897023n 5
4897228n 0
4897357n 0
4897498n 0
4897613n 1
4897723n 215
4897931n 0
4898073n 0
4898348n 0
4898543n 0
4898707n 0
4898966n 0
4899220n 11
4899410n 0
4899520n 10
4899627n 0
4899719n 0
4899815n 7
4899988n 3
4900194n 2
4900316n 0
4900418n 0
4900524n 1
4900613n 4
4900784n 0
4900901n 4
4901025n 4
4901150n 162
4901459n 1
4901592n 0
4901731n 0
4901925n 0
4902134n 0
4902361n 0
4902538n 7
4902751n 17
4903085n 1
4903220n 0
4903288n 6
4903423n 0
4903554n 0
4903727n 0
4903820n 89
4904293n 4
4904513n 0
4904615n 0
4904730n 1
4904861n 0
4905024n 0
4905160n 0
4905311n 0
4905398n 0
4905493n 0
4905621n 0
4905783n 75
4905970n 30
4906200n 12
4906376n 0
4906533n 0
4906674n 0
4906813n 1
4906994n 0
4907130n 0
4907265n 0
4907395n 1
4907632n 0
4907773n 0
4907961n 0
4908154n 0
4908315n 33
4908635n 8
4908827n 1
4909009n 0
4909192n 2
4909465n 0
4909579n 0
4909727n 0
4909916n 0
4910026n 0
4910184n 0
4910392n 0
4910494n 0
4910607n 0
4910730n 2
4910909n 9
4911145n 0
4911317n 0
4911449n 0
4911522n 14
4911671n 11
4911766n 2
4911933n 0
4912147n 0
4912291n 0
4912399n 295
4912650n 213
4913166n 0
4913337n 0
4913553n 0
4913782n 0
4913929n 59
4914197n 45
4914492n 0
4914618n 0
4914789n 1
4914907n 0
4915067n 2
4915284n 0
4915471n 0
4915645n 0
4915813n 0
4915953n 0
4916095n 444
4916339n 0
4916470n 0
4916692n 444
4916937n 4
4917091n 4
4917307n 0
4917400n 1
4917478n 0
4917560n 0
4917751n 0
4917955n 0
4918139n 0
4918248n 0
4918461n 0
4918572n 39
4918837n 0
4918944n 0
4919051n 3
4919172n 0
4919298n 1
4919408n 23
4919697n 0
4919908n 0
4920111n 0
4920292n 0
4920503n 392
4920808n 384
4921172n 0
4921385n 0
4921737n 0
4921934n 0
4922072n 2
4922284n 0
4922528n 0
4922653n 3
4922863n 0
4923064n 0
4923294n 0
4923481n 0
4923665n 0
4923957n 0
4924267n 0
4924419n 0
4924678n 0
4924890n 0
4925012n 0
4925212n 0
4925486n 0
4925586n 0
4925727n 0
4926005n 0
4926138n 0
4926336n 0
4926508n 0
4926692n 0
4926801n 0
4927072n 0
4927189n 0
4927351n 0
4927447n 0
4927610n 0
4927866n 0
4928127n 0
4928411n 0
4928571n 0
4928759n 0
4928863n 0
4929027n 0
4929200n 0
4929287n 4
4929430n 0
4929537n 0
